06401-0130,116,0.0915,2.43,LN
06401-0130,126,0.0977,2.52,LN
06401-0130,108,0.0977,2.52,LN
06401-0130,125,0.0915,2.43,LN
06401-0130,115,0.0864,2.36,LN
06401-0130,124,0.0864,2.36,LN
06401-0130,110,0.0981,2.53,LN
06401-0130,123,0.1115,2.72,LN
06401-0130,114,0.1115,2.72,LN
06401-0130,122,0.1064,2.64,LN
06401-0130,106,0.0864,2.36,LN
06401-0130,121,0.1062,2.64,LN
06401-0130,120,0.106,2.64,LN
06401-0130,164,0.9633,18.35,SH
06401-0130,163,0.9324,17.94,SH
06401-0130,132,1.3227,21.53,SH
06401-0130,131,1.2835,21.18,SH
06401-0130,130,1.2424,20.84,SH
06401-0130,129,1.2066,20.56,SH
06401-0130,128,1.1655,20.16,SH
06401-0130,127,1.1301,19.87,SH
06401-0130,126,1.0999,19.65,SH
06401-0130,125,1.0613,19.29,SH
06401-0130,124,1.0286,19.03,SH
06401-0130,123,1.2485,20.72,SH
06401-0130,122,1.2105,20.37,SH
06401-0130,121,1.1707,20.02,SH
06401-0130,120,1.1363,19.75,SH
06401-0130,119,1.0965,19.35,SH
06401-0130,118,1.0625,19.06,SH
06401-0130,117,1.0335,18.84,SH
06401-0130,116,0.9965,18.48,SH
06401-0130,115,0.9652,18.21,SH
06401-0130,114,1.2856,21.12,SH
06401-0130,113,1.247,20.77,SH
06401-0130,112,1.2066,20.43,SH
06401-0130,111,1.1714,20.16,SH
06401-0130,110,1.131,19.76,SH
06401-0130,109,1.0963,19.47,SH
06401-0130,108,1.0667,19.24,SH
06401-0130,107,1.0289,18.89,SH
06401-0130,165,0.9942,18.76,SH
06401-0130,106,0.9969,18.62,SH
06401-0130-US,110,0.0981,2.53,LN
06401-0130-US,111,0.106,2.64,LN
06401-0130-US,112,0.1062,2.64,LN
06401-0130-US,113,0.1064,2.64,LN
06401-0130-US,114,0.1115,2.72,LN
06401-0130-US,106,0.0864,2.36,LN
06401-0130-US,107,0.0915,2.43,LN
06401-0130-US,108,0.0977,2.52,LN
06401-0130-US,109,0.0979,2.53,LN
06401-0130-US,115,0.0864,2.36,LN
06401-0130-US,116,0.0915,2.43,LN
06401-0130-US,117,0.0977,2.52,LN
06401-0130-US,118,0.0979,2.53,LN
06401-0130-US,119,0.0981,2.53,LN
06401-0130-US,120,0.106,2.64,LN
06401-0130-US,121,0.1062,2.64,LN
06401-0130-US,122,0.1064,2.64,LN
06401-0130-US,123,0.1115,2.72,LN
06401-0130-US,124,0.0864,2.36,LN
06401-0130-US,125,0.0915,2.43,LN
06401-0130-US,126,0.0977,2.52,LN
06401-0130-US,127,0.0979,2.53,LN
06401-0130-US,128,0.0981,2.53,LN
06401-0130-US,129,0.106,2.64,LN
06401-0130-US,130,0.1062,2.64,LN
06401-0130-US,131,0.1064,2.64,LN
06401-0130-US,132,0.1115,2.72,LN
06401-0130-US,163,0.0845,2.33,LN
06401-0130-US,164,0.0845,2.33,LN
06401-0130-US,165,0.0845,2.33,LN
06401-0130-US,110,1.131,19.76,SH
06401-0130-US,106,0.9969,18.62,SH
06401-0130-US,164,0.9633,18.35,SH
06401-0130-US,163,0.9324,17.94,SH
06401-0130-US,132,1.3227,21.53,SH
06401-0130-US,131,1.2835,21.18,SH
06401-0130-US,130,1.2424,20.84,SH
06401-0130-US,129,1.2066,20.56,SH
06401-0130-US,128,1.1655,20.16,SH
06401-0130-US,127,1.1301,19.87,SH
06401-0130-US,126,1.0999,19.65,SH
06401-0130-US,125,1.0613,19.29,SH
06401-0130-US,124,1.0286,19.03,SH
06401-0130-US,123,1.2485,20.72,SH
06401-0130-US,122,1.2105,20.37,SH
06401-0130-US,121,1.1707,20.02,SH
06401-0130-US,120,1.1363,19.75,SH
06401-0130-US,119,1.0965,19.35,SH
06401-0130-US,118,1.0625,19.06,SH
06401-0130-US,117,1.0335,18.84,SH
06401-0130-US,116,0.9965,18.48,SH
06401-0130-US,115,0.9652,18.21,SH
06401-0130-US,114,1.2856,21.12,SH
06401-0130-US,113,1.247,20.77,SH
06401-0130-US,112,1.2066,20.43,SH
06401-0130-US,111,1.1714,20.16,SH
06401-0130-US,109,1.0963,19.47,SH
06401-0130-US,108,1.0667,19.24,SH
06401-0130-US,107,1.0289,18.89,SH
06401-0130-US,165,0.9942,18.76,SH
06401-0130-ZA,106,0.0864,2.36,LN
06401-0130-ZA,165,0.0845,2.33,LN
06401-0130-ZA,164,0.0845,2.33,LN
06401-0130-ZA,163,0.0845,2.33,LN
06401-0130-ZA,132,0.1115,2.72,LN
06401-0130-ZA,131,0.1064,2.64,LN
06401-0130-ZA,130,0.1062,2.64,LN
06401-0130-ZA,107,0.0915,2.43,LN
06401-0130-ZA,128,0.0981,2.53,LN
06401-0130-ZA,127,0.0979,2.53,LN
06401-0130-ZA,126,0.0977,2.52,LN
06401-0130-ZA,125,0.0915,2.43,LN
06401-0130-ZA,124,0.0864,2.36,LN
06401-0130-ZA,123,0.1115,2.72,LN
06401-0130-ZA,122,0.1064,2.64,LN
06401-0130-ZA,121,0.1062,2.64,LN
06401-0130-ZA,120,0.106,2.64,LN
06401-0130-ZA,119,0.0981,2.53,LN
06401-0130-ZA,118,0.0979,2.53,LN
06401-0130-ZA,117,0.0977,2.52,LN
06401-0130-ZA,116,0.0915,2.43,LN
06401-0130-ZA,115,0.0864,2.36,LN
06401-0130-ZA,114,0.1115,2.72,LN
06401-0130-ZA,113,0.1064,2.64,LN
06401-0130-ZA,112,0.1062,2.64,LN
06401-0130-ZA,111,0.106,2.64,LN
06401-0130-ZA,110,0.0981,2.53,LN
06401-0130-ZA,109,0.0979,2.53,LN
06401-0130-ZA,108,0.0977,2.52,LN
06401-0130-ZA,129,0.106,2.64,LN
06401-0130-ZA,116,0.9965,18.48,SH
06401-0130-ZA,117,1.0335,18.84,SH
06401-0130-ZA,118,1.0625,19.06,SH
06401-0130-ZA,119,1.0965,19.35,SH
06401-0130-ZA,120,1.1363,19.75,SH
06401-0130-ZA,121,1.1707,20.02,SH
06401-0130-ZA,122,1.2105,20.37,SH
06401-0130-ZA,123,1.2485,20.72,SH
06401-0130-ZA,124,1.0286,19.03,SH
06401-0130-ZA,125,1.0613,19.29,SH
06401-0130-ZA,126,1.0999,19.65,SH
06401-0130-ZA,127,1.1301,19.87,SH
06401-0130-ZA,128,1.1655,20.16,SH
06401-0130-ZA,129,1.2066,20.56,SH
06401-0130-ZA,130,1.2424,20.84,SH
06401-0130-ZA,131,1.2835,21.18,SH
06401-0130-ZA,132,1.3227,21.53,SH
06401-0130-ZA,163,0.9324,17.94,SH
06401-0130-ZA,164,0.9633,18.35,SH
06401-0130-ZA,165,0.9942,18.76,SH
06401-0130-ZA,106,0.9969,18.62,SH
06401-0130-ZA,107,1.0289,18.89,SH
06401-0130-ZA,108,1.0667,19.24,SH
06401-0130-ZA,109,1.0963,19.47,SH
06401-0130-ZA,110,1.131,19.76,SH
06401-0130-ZA,111,1.1714,20.16,SH
06401-0130-ZA,112,1.2066,20.43,SH
06401-0130-ZA,113,1.247,20.77,SH
06401-0130-ZA,114,1.2856,21.12,SH
06401-0130-ZA,115,0.9652,18.21,SH
06401-0152,264,0.0838,1.78,LN
06401-0152,265,0.084,1.78,LN
06401-0152,272,0.0995,1.99,LN
06401-0152,266,0.0843,1.78,LN
06401-0152,267,0.0905,1.89,LN
06401-0152,268,0.0907,1.89,LN
06401-0152,271,0.0993,1.99,LN
06401-0152,273,0.1044,2.07,LN
06401-0152,270,0.0991,1.99,LN
06401-0152,274,0.0775,1.68,LN
06401-0152,269,0.0909,1.89,LN
06401-0152,274,0.9983,18.42,SH
06401-0152,269,1.204,20.15,SH
06401-0152,270,1.2416,20.53,SH
06401-0152,271,1.2754,20.79,SH
06401-0152,272,1.3149,21.12,SH
06401-0152,273,1.353,21.46,SH
06401-0152,268,1.17,19.86,SH
06401-0152,267,1.1408,19.65,SH
06401-0152,266,1.1016,19.28,SH
06401-0152,265,1.0688,19.03,SH
06401-0152,264,1.0334,18.76,SH
06401-0152-APD,267,0.0905,1.89,LN
06401-0152-APD,269,0.0909,1.89,LN
06401-0152-APD,271,0.0993,1.99,LN
06401-0152-APD,266,0.0843,1.78,LN
06401-0152-APD,270,0.0991,1.99,LN
06401-0152-APD,272,0.0995,1.99,LN
06401-0152-APD,274,0.0775,1.68,LN
06401-0152-APD,268,0.0907,1.89,LN
06401-0152-APD,273,0.1044,2.07,LN
06401-0152-APD,265,0.084,1.78,LN
06401-0152-APD,264,0.0838,1.78,LN
06401-0152-APD,274,0.9983,18.42,SH
06401-0152-APD,273,1.353,21.46,SH
06401-0152-APD,272,1.3149,21.12,SH
06401-0152-APD,271,1.2754,20.79,SH
06401-0152-APD,270,1.2416,20.53,SH
06401-0152-APD,269,1.204,20.15,SH
06401-0152-APD,268,1.17,19.86,SH
06401-0152-APD,267,1.1408,19.65,SH
06401-0152-APD,266,1.1016,19.28,SH
06401-0152-APD,265,1.0688,19.03,SH
06401-0152-APD,264,1.0334,18.76,SH
06401-0152-US,274,0.0775,1.68,LN
06401-0152-US,264,0.0838,1.78,LN
06401-0152-US,265,0.084,1.78,LN
06401-0152-US,266,0.0843,1.78,LN
06401-0152-US,267,0.0905,1.89,LN
06401-0152-US,268,0.0907,1.89,LN
06401-0152-US,269,0.0909,1.89,LN
06401-0152-US,270,0.0991,1.99,LN
06401-0152-US,271,0.0993,1.99,LN
06401-0152-US,272,0.0995,1.99,LN
06401-0152-US,273,0.1044,2.07,LN
06401-0152-US,274,0.9983,18.42,SH
06401-0152-US,264,1.0334,18.76,SH
06401-0152-US,265,1.0688,19.03,SH
06401-0152-US,266,1.1016,19.28,SH
06401-0152-US,267,1.1408,19.65,SH
06401-0152-US,273,1.353,21.46,SH
06401-0152-US,269,1.204,20.15,SH
06401-0152-US,270,1.2416,20.53,SH
06401-0152-US,271,1.2754,20.79,SH
06401-0152-US,272,1.3149,21.12,SH
06401-0152-US,268,1.17,19.86,SH
06405-0014-ANZ,268,0.0907,1.89,LN
06405-0014-ANZ,273,0.1044,2.07,LN
06405-0014-ANZ,265,0.084,1.78,LN
06405-0014-ANZ,272,0.0995,1.99,LN
06405-0014-ANZ,267,0.0905,1.89,LN
06405-0014-ANZ,269,0.0909,1.89,LN
06405-0014-ANZ,274,0.0775,1.68,LN
06405-0014-ANZ,270,0.0991,1.99,LN
06405-0014-ANZ,266,0.0843,1.78,LN
06405-0014-ANZ,264,0.0838,1.78,LN
06405-0014-ANZ,271,0.0993,1.99,LN
06405-0014-ANZ,273,1.353,21.46,SH
06405-0014-ANZ,272,1.3149,21.12,SH
06405-0014-ANZ,271,1.2754,20.79,SH
06405-0014-ANZ,270,1.2416,20.53,SH
06405-0014-ANZ,269,1.204,20.15,SH
06405-0014-ANZ,268,1.17,19.86,SH
06405-0014-ANZ,267,1.1408,19.65,SH
06405-0014-ANZ,266,1.1016,19.28,SH
06405-0014-ANZ,265,1.0688,19.03,SH
06405-0014-ANZ,264,1.0334,18.76,SH
06405-0014-ANZ,274,0.9983,18.42,SH
06405-0014-APD-133,264,0.0838,1.78,LN
06405-0014-APD-133,269,0.0909,1.89,LN
06405-0014-APD-133,274,0.0775,1.68,LN
06405-0014-APD-133,273,0.1044,2.07,LN
06405-0014-APD-133,272,0.0995,1.99,LN
06405-0014-APD-133,271,0.0993,1.99,LN
06405-0014-APD-133,270,0.0991,1.99,LN
06405-0014-APD-133,268,0.0907,1.89,LN
06405-0014-APD-133,267,0.0905,1.89,LN
06405-0014-APD-133,266,0.0843,1.78,LN
06405-0014-APD-133,265,0.084,1.78,LN
06405-0014-APD-133,269,1.204,20.15,SH
06405-0014-APD-133,274,0.9983,18.42,SH
06405-0014-APD-133,268,1.17,19.86,SH
06405-0014-APD-133,271,1.2754,20.79,SH
06405-0014-APD-133,267,1.1408,19.65,SH
06405-0014-APD-133,264,1.0334,18.76,SH
06405-0014-APD-133,266,1.1016,19.28,SH
06405-0014-APD-133,270,1.2416,20.53,SH
06405-0014-APD-133,265,1.0688,19.03,SH
06405-0014-APD-133,273,1.353,21.46,SH
06405-0014-APD-133,272,1.3149,21.12,SH
06405-0014-LACL,264,0.0838,1.78,LN
06405-0014-LACL,265,0.084,1.78,LN
06405-0014-LACL,266,0.0843,1.78,LN
06405-0014-LACL,267,0.0905,1.89,LN
06405-0014-LACL,268,0.0907,1.89,LN
06405-0014-LACL,269,0.0909,1.89,LN
06405-0014-LACL,270,0.0991,1.99,LN
06405-0014-LACL,271,0.0993,1.99,LN
06405-0014-LACL,272,0.0995,1.99,LN
06405-0014-LACL,273,0.1044,2.07,LN
06405-0014-LACL,274,0.0775,1.68,LN
06405-0014-LACL,271,1.2754,20.79,SH
06405-0014-LACL,266,1.1016,19.28,SH
06405-0014-LACL,265,1.0688,19.03,SH
06405-0014-LACL,264,1.0334,18.76,SH
06405-0014-LACL,274,0.9983,18.42,SH
06405-0014-LACL,273,1.353,21.46,SH
06405-0014-LACL,272,1.3149,21.12,SH
06405-0014-LACL,267,1.1408,19.65,SH
06405-0014-LACL,268,1.17,19.86,SH
06405-0014-LACL,269,1.204,20.15,SH
06405-0014-LACL,270,1.2416,20.53,SH
06405-0014-US,265,0.084,1.78,LN
06405-0014-US,274,0.0775,1.68,LN
06405-0014-US,269,0.0909,1.89,LN
06405-0014-US,264,0.0838,1.78,LN
06405-0014-US,270,0.0991,1.99,LN
06405-0014-US,273,0.1044,2.07,LN
06405-0014-US,271,0.0993,1.99,LN
06405-0014-US,267,0.0905,1.89,LN
06405-0014-US,272,0.0995,1.99,LN
06405-0014-US,268,0.0907,1.89,LN
06405-0014-US,266,0.0843,1.78,LN
06405-0014-US,272,1.3149,21.12,SH
06405-0014-US,271,1.2754,20.79,SH
06405-0014-US,270,1.2416,20.53,SH
06405-0014-US,269,1.204,20.15,SH
06405-0014-US,268,1.17,19.86,SH
06405-0014-US,267,1.1408,19.65,SH
06405-0014-US,266,1.1016,19.28,SH
06405-0014-US,265,1.0688,19.03,SH
06405-0014-US,264,1.0334,18.76,SH
06405-0014-US,273,1.353,21.46,SH
06405-0014-US,274,0.9983,18.42,SH
06405-0014-ZA,274,0.0775,1.68,LN
06405-0014-ZA,273,0.1044,2.07,LN
06405-0014-ZA,272,0.0995,1.99,LN
06405-0014-ZA,271,0.0993,1.99,LN
06405-0014-ZA,270,0.0991,1.99,LN
06405-0014-ZA,269,0.0909,1.89,LN
06405-0014-ZA,268,0.0907,1.89,LN
06405-0014-ZA,267,0.0905,1.89,LN
06405-0014-ZA,266,0.0843,1.78,LN
06405-0014-ZA,265,0.084,1.78,LN
06405-0014-ZA,264,0.0838,1.78,LN
06405-0014-ZA,268,1.17,19.86,SH
06405-0014-ZA,272,1.3149,21.12,SH
06405-0014-ZA,267,1.1408,19.65,SH
06405-0014-ZA,270,1.2416,20.53,SH
06405-0014-ZA,266,1.1016,19.28,SH
06405-0014-ZA,274,0.9983,18.42,SH
06405-0014-ZA,265,1.0688,19.03,SH
06405-0014-ZA,269,1.204,20.15,SH
06405-0014-ZA,264,1.0334,18.76,SH
06405-0014-ZA,271,1.2754,20.79,SH
06405-0014-ZA,273,1.353,21.46,SH
08395-0007-ANZ-133,170,0.0922,1.85,LN
08395-0007-ANZ-133,171,0.0988,1.96,LN
08395-0007-ANZ-133,172,0.0989,1.96,LN
08395-0007-ANZ-133,173,0.099,1.96,LN
08395-0007-ANZ-133,174,0.1077,2.06,LN
08395-0007-ANZ-133,176,0.1077,2.06,LN
08395-0007-ANZ-133,175,0.1077,2.06,LN
08395-0007-ANZ-133,177,0.1127,2.14,LN
08395-0007-ANZ-133,177,0.8542,17.43,SH
08395-0007-ANZ-133,176,0.823,17.04,SH
08395-0007-ANZ-133,175,0.7915,16.69,SH
08395-0007-ANZ-133,174,0.7651,16.4,SH
08395-0007-ANZ-133,173,0.7345,16.01,SH
08395-0007-ANZ-133,172,0.7085,15.71,SH
08395-0007-ANZ-133,171,0.6876,15.47,SH
08395-0007-ANZ-133,170,0.6583,15.07,SH
08395-0007-LSE-133,171,0.0988,1.96,LN
08395-0007-LSE-133,170,0.0922,1.85,LN
08395-0007-LSE-133,173,0.099,1.96,LN
08395-0007-LSE-133,172,0.0989,1.96,LN
08395-0007-LSE-133,174,0.1077,2.06,LN
08395-0007-LSE-133,176,0.1077,2.06,LN
08395-0007-LSE-133,175,0.1077,2.06,LN
08395-0007-LSE-133,177,0.1127,2.14,LN
08395-0007-LSE-133,177,0.8542,17.43,SH
08395-0007-LSE-133,176,0.823,17.04,SH
08395-0007-LSE-133,175,0.7915,16.69,SH
08395-0007-LSE-133,174,0.7651,16.4,SH
08395-0007-LSE-133,173,0.7345,16.01,SH
08395-0007-LSE-133,172,0.7085,15.71,SH
08395-0007-LSE-133,170,0.6583,15.07,SH
08395-0007-LSE-133,171,0.6876,15.47,SH
08395-0007-LSM-133,174,0.1077,2.06,LN
08395-0007-LSM-133,173,0.099,1.96,LN
08395-0007-LSM-133,171,0.0988,1.96,LN
08395-0007-LSM-133,170,0.0922,1.85,LN
08395-0007-LSM-133,177,0.1127,2.14,LN
08395-0007-LSM-133,176,0.1077,2.06,LN
08395-0007-LSM-133,175,0.1077,2.06,LN
08395-0007-LSM-133,172,0.0989,1.96,LN
08395-0007-LSM-133,171,0.6876,15.47,SH
08395-0007-LSM-133,176,0.823,17.04,SH
08395-0007-LSM-133,172,0.7085,15.71,SH
08395-0007-LSM-133,175,0.7915,16.69,SH
08395-0007-LSM-133,170,0.6583,15.07,SH
08395-0007-LSM-133,174,0.7651,16.4,SH
08395-0007-LSM-133,177,0.8542,17.43,SH
08395-0007-LSM-133,173,0.7345,16.01,SH
09899-0005,153,0.1267,2.22,LN
09899-0005,155,0.1267,2.22,LN
09899-0005,157,0.1327,2.29,LN
09899-0005,156,0.1327,2.29,LN
09899-0005,154,0.1267,2.22,LN
09899-0005,155,1.647,23.72,SH
09899-0005,157,1.7749,24.68,SH
09899-0005,154,1.5903,23.31,SH
09899-0005,156,1.7167,24.27,SH
09899-0005,153,1.5344,22.91,SH
11499-0003,111,0.1047,2.05,LN
11499-0003,119,0.1045,2.05,LN
11499-0003,110,0.1045,2.05,LN
11499-0003,115,0.0969,1.94,LN
11499-0003,109,0.1044,2.05,LN
11499-0003,125,0.1007,1.99,LN
11499-0003,108,0.1008,1.99,LN
11499-0003,118,0.1044,2.05,LN
11499-0003,107,0.1007,1.99,LN
11499-0003,124,0.0969,1.94,LN
11499-0003,106,0.0969,1.94,LN
11499-0003,113,0.1084,2.11,LN
11499-0003,165,0.0966,1.93,LN
11499-0003,123,0.1084,2.11,LN
11499-0003,164,0.0966,1.93,LN
11499-0003,117,0.1008,1.99,LN
11499-0003,163,0.0966,1.93,LN
11499-0003,122,0.1084,2.11,LN
11499-0003,132,0.1084,2.11,LN
11499-0003,114,0.1084,2.11,LN
11499-0003,131,0.1084,2.11,LN
11499-0003,121,0.1048,2.05,LN
11499-0003,130,0.1048,2.05,LN
11499-0003,116,0.1007,1.99,LN
11499-0003,129,0.1047,2.05,LN
11499-0003,120,0.1047,2.05,LN
11499-0003,128,0.1045,2.05,LN
11499-0003,112,0.1048,2.05,LN
11499-0003,127,0.1044,2.05,LN
11499-0003,126,0.1008,1.99,LN
11499-0003,110,1.219,18.52,SH
11499-0003,109,1.1882,18.34,SH
11499-0003,108,1.1506,18.12,SH
11499-0003,107,1.1126,17.87,SH
11499-0003,106,1.0808,17.65,SH
11499-0003,165,1.0822,17.83,SH
11499-0003,164,1.0442,17.43,SH
11499-0003,163,1.0062,17.03,SH
11499-0003,132,1.4951,20.23,SH
11499-0003,131,1.4336,19.9,SH
11499-0003,130,1.3783,19.59,SH
11499-0003,129,1.325,19.32,SH
11499-0003,128,1.2624,18.92,SH
11499-0003,127,1.2307,18.75,SH
11499-0003,126,1.1917,18.52,SH
11499-0003,125,1.1528,18.27,SH
11499-0003,124,1.1201,18.06,SH
11499-0003,123,1.3954,19.42,SH
11499-0003,122,1.3373,19.1,SH
11499-0003,121,1.2851,18.78,SH
11499-0003,120,1.2351,18.51,SH
11499-0003,119,1.1757,18.11,SH
11499-0003,118,1.1458,17.94,SH
11499-0003,117,1.1094,17.71,SH
11499-0003,116,1.0724,17.46,SH
11499-0003,115,1.0416,17.25,SH
11499-0003,114,1.4452,19.83,SH
11499-0003,113,1.3854,19.5,SH
11499-0003,111,1.2801,18.91,SH
11499-0003,112,1.3317,19.19,SH
11499-0003-LSC-133,106,0.0969,1.94,LN
11499-0003-LSC-133,107,0.1007,1.99,LN
11499-0003-LSC-133,114,0.1084,2.11,LN
11499-0003-LSC-133,115,0.0969,1.94,LN
11499-0003-LSC-133,116,0.1007,1.99,LN
11499-0003-LSC-133,117,0.1008,1.99,LN
11499-0003-LSC-133,118,0.1044,2.05,LN
11499-0003-LSC-133,119,0.1045,2.05,LN
11499-0003-LSC-133,120,0.1047,2.05,LN
11499-0003-LSC-133,121,0.1048,2.05,LN
11499-0003-LSC-133,122,0.1084,2.11,LN
11499-0003-LSC-133,123,0.1084,2.11,LN
11499-0003-LSC-133,124,0.0969,1.94,LN
11499-0003-LSC-133,125,0.1007,1.99,LN
11499-0003-LSC-133,126,0.1008,1.99,LN
11499-0003-LSC-133,127,0.1044,2.05,LN
11499-0003-LSC-133,128,0.1045,2.05,LN
11499-0003-LSC-133,129,0.1047,2.05,LN
11499-0003-LSC-133,130,0.1048,2.05,LN
11499-0003-LSC-133,131,0.1084,2.11,LN
11499-0003-LSC-133,132,0.1084,2.11,LN
11499-0003-LSC-133,163,0.0966,1.93,LN
11499-0003-LSC-133,164,0.0966,1.93,LN
11499-0003-LSC-133,165,0.0966,1.93,LN
11499-0003-LSC-133,108,0.1008,1.99,LN
11499-0003-LSC-133,109,0.1044,2.05,LN
11499-0003-LSC-133,110,0.1045,2.05,LN
11499-0003-LSC-133,111,0.1047,2.05,LN
11499-0003-LSC-133,112,0.1048,2.05,LN
11499-0003-LSC-133,113,0.1084,2.11,LN
11499-0003-LSC-133,106,1.0808,17.65,SH
11499-0003-LSC-133,113,1.3854,19.5,SH
11499-0003-LSC-133,114,1.4452,19.83,SH
11499-0003-LSC-133,115,1.0416,17.25,SH
11499-0003-LSC-133,116,1.0724,17.46,SH
